Date,SP500,NASDAQ,DXY,GOLD,VIX
2020-03-30,2626.64990234375,7774.14990234375,99.18000030517578,1622.0,57.08000183105469
2020-03-31,2584.590087890625,7700.10009765625,99.05000305175781,1583.4000244140625,53.540000915527344
2020-04-01,2470.5,7360.580078125,99.66999816894531,1578.199951171875,57.060001373291016
2020-04-02,2526.89990234375,7487.31005859375,100.18000030517578,1625.699951171875,50.90999984741211
2020-04-03,2488.64990234375,7373.080078125,100.58000183105469,1633.699951171875,46.79999923706055
2020-04-06,2663.679931640625,7913.240234375,100.69000244140625,1677.0,45.2400016784668
2020-04-07,2659.409912109375,7887.259765625,99.9800033569336,1664.800048828125,46.70000076293945
2020-04-08,2749.97998046875,8090.89990234375,100.12000274658203,1665.4000244140625,43.349998474121094
2020-04-09,2789.820068359375,8153.580078125,99.5199966430664,1736.199951171875,41.66999816894531
2020-04-13,2761.6298828125,8192.419921875,99.3499984741211,1744.800048828125,41.16999816894531
2020-04-14,2846.06005859375,8515.740234375,98.88999938964844,1756.699951171875,37.7599983215332
2020-04-15,2783.360107421875,8393.1796875,99.45999908447266,1727.199951171875,40.84000015258789
2020-04-16,2799.550048828125,8532.3603515625,100.02999877929688,1720.4000244140625,40.11000061035156
2020-04-17,2874.56005859375,8650.1396484375,99.77999877929688,1689.199951171875,38.150001525878906
2020-04-20,2823.159912109375,8560.73046875,99.95999908447266,1701.5999755859375,43.83000183105469
2020-04-21,2736.56005859375,8263.23046875,100.26000213623047,1678.199951171875,45.40999984741211
2020-04-22,2799.31005859375,8495.3798828125,100.38999938964844,1728.699951171875,41.97999954223633
2020-04-23,2797.800048828125,8494.75,100.43000030517578,1733.300048828125,41.380001068115234
2020-04-24,2836.739990234375,8634.51953125,100.37999725341797,1723.5,35.93000030517578
2020-04-27,2878.47998046875,8730.16015625,100.04000091552734,1711.9000244140625,33.290000915527344
2020-04-28,2863.389892578125,8607.73046875,99.87000274658203,1710.5,33.56999969482422
2020-04-29,2939.510009765625,8914.7099609375,99.56999969482422,1703.4000244140625,31.229999542236328
2020-04-30,2912.429931640625,8889.5498046875,99.0199966430664,1684.199951171875,34.150001525878906
2020-05-01,2830.7099609375,8604.9501953125,98.80000305175781,1694.5,37.189998626708984
2020-05-04,2842.739990234375,8710.7099609375,99.4800033569336,1706.9000244140625,35.970001220703125
2020-05-05,2868.43994140625,8809.1201171875,99.70999908447266,1704.4000244140625,33.61000061035156
2020-05-06,2848.419921875,8854.3896484375,100.08999633789062,1684.199951171875,34.119998931884766
2020-05-07,2881.18994140625,8979.66015625,99.88999938964844,1721.800048828125,31.440000534057617
2020-05-08,2929.800048828125,9121.3203125,99.7300033569336,1709.9000244140625,27.979999542236328
2020-05-11,2930.18994140625,9192.33984375,100.23999786376953,1695.300048828125,27.56999969482422
2020-05-12,2870.1201171875,9002.5498046875,99.93000030517578,1704.4000244140625,33.040000915527344
2020-05-13,2820.0,8863.169921875,100.23999786376953,1713.9000244140625,35.279998779296875
2020-05-14,2852.5,8943.7197265625,100.47000122070312,1738.0999755859375,32.61000061035156
2020-05-15,2863.699951171875,9014.5595703125,100.4000015258789,1753.4000244140625,31.889999389648438
2020-05-18,2953.909912109375,9234.830078125,99.66999816894531,1731.800048828125,29.299999237060547
2020-05-19,2922.93994140625,9185.099609375,99.37000274658203,1744.199951171875,30.530000686645508
2020-05-20,2971.610107421875,9375.7802734375,99.12000274658203,1750.5999755859375,27.989999771118164
2020-05-21,2948.510009765625,9284.8798828125,99.37000274658203,1720.5,29.530000686645508
2020-05-22,2955.449951171875,9324.58984375,99.86000061035156,1734.5999755859375,28.15999984741211
2020-05-26,2991.77001953125,9340.2197265625,98.91000366210938,1704.800048828125,28.010000228881836
2020-05-27,3036.1298828125,9412.3603515625,99.05999755859375,1710.300048828125,27.6200008392334
2020-05-28,3029.72998046875,9368.990234375,98.37999725341797,1713.300048828125,28.59000015258789
2020-05-29,3044.31005859375,9489.8701171875,98.33999633789062,1736.9000244140625,27.510000228881836
2020-06-01,3055.72998046875,9552.0498046875,97.83000183105469,1737.800048828125,28.229999542236328
2020-06-02,3080.820068359375,9608.3798828125,97.66999816894531,1725.199951171875,26.84000015258789
2020-06-03,3122.8701171875,9682.91015625,97.27999877929688,1697.800048828125,25.65999984741211
2020-06-04,3112.35009765625,9615.8095703125,96.68000030517578,1718.9000244140625,25.809999465942383
2020-06-05,3193.929931640625,9814.080078125,96.94000244140625,1676.199951171875,24.520000457763672
2020-06-08,3232.389892578125,9924.75,96.62000274658203,1698.300048828125,25.809999465942383
2020-06-09,3207.179931640625,9953.75,96.31999969482422,1714.699951171875,27.56999969482422
2020-06-10,3190.139892578125,10020.349609375,95.95999908447266,1713.300048828125,27.56999969482422
2020-06-11,3002.10009765625,9492.73046875,96.7300033569336,1732.0,40.790000915527344
2020-06-12,3041.31005859375,9588.8095703125,97.31999969482422,1729.300048828125,36.09000015258789
2020-06-15,3066.590087890625,9726.01953125,96.68000030517578,1720.300048828125,34.400001525878906
2020-06-16,3124.739990234375,9895.8701171875,96.95999908447266,1729.5999755859375,33.66999816894531
2020-06-17,3113.489990234375,9910.5302734375,97.16000366210938,1729.199951171875,33.470001220703125
2020-06-18,3115.340087890625,9943.0498046875,97.41999816894531,1724.800048828125,32.939998626708984
2020-06-19,3097.739990234375,9946.1201171875,97.62000274658203,1745.9000244140625,35.119998931884766
2020-06-22,3117.860107421875,10056.48046875,97.04000091552734,1756.699951171875,31.770000457763672
2020-06-23,3131.2900390625,10131.3701171875,96.69000244140625,1772.0999755859375,31.3700008392334
2020-06-24,3050.330078125,9909.169921875,97.1500015258789,1765.800048828125,33.84000015258789
2020-06-25,3083.760009765625,10017.0,97.43000030517578,1762.0999755859375,32.220001220703125
2020-06-26,3009.050048828125,9757.2197265625,97.5,1772.5,34.72999954223633
2020-06-29,3053.239990234375,9874.150390625,97.54000091552734,1774.800048828125,31.780000686645508
2020-06-30,3100.2900390625,10058.76953125,97.38999938964844,1793.0,30.43000030517578
2020-07-01,3115.860107421875,10154.6298828125,97.19999694824219,1773.199951171875,28.6200008392334
2020-07-02,3130.010009765625,10207.6298828125,97.31999969482422,1784.0,27.68000030517578
2020-07-06,3179.719970703125,10433.650390625,96.79000091552734,1788.5,27.940000534057617
2020-07-07,3145.320068359375,10343.8896484375,96.87999725341797,1804.199951171875,29.43000030517578
2020-07-08,3169.93994140625,10492.5,96.43000030517578,1815.5,28.079999923706055
2020-07-09,3152.050048828125,10547.75,96.69999694824219,1799.199951171875,29.260000228881836
2020-07-10,3185.0400390625,10617.4404296875,96.6500015258789,1798.199951171875,27.290000915527344
2020-07-13,3155.219970703125,10390.83984375,96.45999908447266,1811.0,32.189998626708984
2020-07-14,3197.52001953125,10488.580078125,96.26000213623047,1810.5999755859375,29.520000457763672
2020-07-15,3226.56005859375,10550.490234375,96.08000183105469,1811.4000244140625,27.760000228881836
2020-07-16,3215.570068359375,10473.830078125,96.3499984741211,1798.699951171875,28.0
2020-07-17,3224.72998046875,10503.1904296875,95.94000244140625,1808.300048828125,25.68000030517578
2020-07-20,3251.840087890625,10767.08984375,95.83000183105469,1815.9000244140625,24.459999084472656
2020-07-21,3257.300048828125,10680.3603515625,95.12000274658203,1842.4000244140625,24.84000015258789
2020-07-22,3276.02001953125,10706.1298828125,94.97000122070312,1864.0999755859375,24.31999969482422
2020-07-23,3235.659912109375,10461.419921875,94.69000244140625,1889.0999755859375,26.079999923706055
2020-07-24,3215.6298828125,10363.1796875,94.44000244140625,1897.300048828125,25.84000015258789
2020-07-27,3239.409912109375,10536.26953125,93.66999816894531,1931.0,24.739999771118164
2020-07-28,3218.43994140625,10402.08984375,93.76000213623047,1944.699951171875,25.440000534057617
2020-07-29,3258.43994140625,10542.9404296875,93.26000213623047,1953.5,24.100000381469727
2020-07-30,3246.219970703125,10587.8095703125,93.0199966430664,1942.300048828125,24.760000228881836
2020-07-31,3271.1201171875,10745.26953125,93.48999786376953,1962.800048828125,24.459999084472656
2020-08-03,3294.610107421875,10902.7998046875,93.5,1966.0,24.280000686645508
2020-08-04,3306.510009765625,10941.169921875,93.37999725341797,2001.199951171875,23.760000228881836
2020-08-05,3327.77001953125,10998.400390625,92.83000183105469,2031.0999755859375,22.989999771118164
2020-08-06,3349.159912109375,11108.0703125,92.79000091552734,2051.5,22.649999618530273
2020-08-07,3351.280029296875,11010.98046875,93.44000244140625,2010.0999755859375,22.209999084472656
2020-08-10,3360.469970703125,10968.3603515625,93.58000183105469,2024.4000244140625,22.1299991607666
2020-08-11,3333.68994140625,10782.8203125,93.62999725341797,1932.5999755859375,24.030000686645508
2020-08-12,3380.35009765625,11012.240234375,93.44000244140625,1934.9000244140625,22.280000686645508
2020-08-13,3373.429931640625,11042.5,93.33999633789062,1956.699951171875,22.1299991607666
2020-08-14,3372.85009765625,11019.2998046875,93.0999984741211,1937.0,22.049999237060547
2020-08-17,3381.989990234375,11129.73046875,92.8499984741211,1985.0,21.350000381469727
2020-08-18,3389.780029296875,11210.83984375,92.2699966430664,1999.4000244140625,21.510000228881836
2020-08-19,3374.85009765625,11146.4599609375,92.88999938964844,1958.699951171875,22.540000915527344
2020-08-20,3385.510009765625,11264.9501953125,92.79000091552734,1933.800048828125,22.719999313354492
2020-08-21,3397.159912109375,11311.7998046875,93.25,1934.5999755859375,22.540000915527344
2020-08-24,3431.280029296875,11379.7197265625,93.30000305175781,1927.699951171875,22.3700008392334
2020-08-25,3443.6201171875,11466.4697265625,93.0199966430664,1911.800048828125,22.030000686645508
2020-08-26,3478.72998046875,11665.0595703125,93.01000213623047,1940.699951171875,23.270000457763672
2020-08-27,3484.550048828125,11625.33984375,93.01000213623047,1921.5999755859375,24.469999313354492
2020-08-28,3508.010009765625,11695.6298828125,92.37000274658203,1964.5999755859375,22.959999084472656
2020-08-31,3500.31005859375,11775.4599609375,92.13999938964844,1967.5999755859375,26.40999984741211
2020-09-01,3526.64990234375,11939.669921875,92.33999633789062,1968.199951171875,26.1200008392334
2020-09-02,3580.840087890625,12056.4404296875,92.8499984741211,1934.4000244140625,26.56999969482422
2020-09-03,3455.06005859375,11458.099609375,92.73999786376953,1927.5999755859375,33.599998474121094
2020-09-04,3426.9599609375,11313.1298828125,92.72000122070312,1923.9000244140625,30.75
2020-09-08,3331.840087890625,10847.6904296875,93.4800033569336,1933.0,31.459999084472656
2020-09-09,3398.9599609375,11141.5595703125,93.26000213623047,1944.699951171875,28.809999465942383
2020-09-10,3339.18994140625,10919.58984375,93.33999633789062,1954.199951171875,29.709999084472656
2020-09-11,3340.969970703125,10853.5498046875,93.33000183105469,1937.800048828125,26.8700008392334
2020-09-14,3383.5400390625,11056.650390625,93.06999969482422,1953.0999755859375,25.850000381469727
2020-09-15,3401.199951171875,11190.3203125,93.05000305175781,1956.300048828125,25.59000015258789
2020-09-16,3385.489990234375,11050.4697265625,93.20999908447266,1960.199951171875,26.040000915527344
2020-09-17,3357.010009765625,10910.2802734375,92.97000122070312,1940.0,26.459999084472656
2020-09-18,3319.469970703125,10793.2802734375,92.93000030517578,1952.0999755859375,25.829999923706055
2020-09-21,3281.06005859375,10778.7998046875,93.54000091552734,1901.199951171875,27.780000686645508
2020-09-22,3315.570068359375,10963.6396484375,93.98999786376953,1898.5999755859375,26.860000610351562
2020-09-23,3236.919921875,10632.990234375,94.38999938964844,1859.9000244140625,28.579999923706055
2020-09-24,3246.590087890625,10672.26953125,94.3499984741211,1868.300048828125,28.510000228881836
2020-09-25,3298.4599609375,10913.5595703125,94.58000183105469,1857.699951171875,26.3799991607666
2020-09-28,3351.60009765625,11117.5302734375,94.26000213623047,1872.800048828125,26.190000534057617
2020-09-29,3335.469970703125,11085.25,93.88999938964844,1894.300048828125,26.270000457763672
2020-09-30,3363.0,11167.509765625,93.88999938964844,1887.5,26.3700008392334
2020-10-01,3380.800048828125,11326.509765625,93.70999908447266,1908.4000244140625,26.700000762939453
2020-10-02,3348.419921875,11075.01953125,93.83999633789062,1900.199951171875,27.6299991607666
2020-10-05,3408.60009765625,11332.490234375,93.51000213623047,1912.5,27.959999084472656
2020-10-06,3360.969970703125,11154.599609375,93.83000183105469,1901.0999755859375,29.479999542236328
2020-10-07,3419.43994140625,11364.599609375,93.62999725341797,1883.5999755859375,28.059999465942383
2020-10-08,3446.830078125,11420.98046875,93.61000061035156,1888.5999755859375,26.360000610351562
2020-10-09,3477.139892578125,11579.9404296875,93.05999755859375,1919.5,25.0
2020-10-12,3534.219970703125,11876.259765625,93.06999969482422,1922.5,25.06999969482422
2020-10-13,3511.929931640625,11863.900390625,93.52999877929688,1888.5,26.06999969482422
2020-10-14,3488.669921875,11768.73046875,93.37999725341797,1901.300048828125,26.399999618530273
2020-10-15,3483.340087890625,11713.8701171875,93.86000061035156,1903.199951171875,26.969999313354492
2020-10-16,3483.81005859375,11671.5595703125,93.68000030517578,1900.800048828125,27.40999984741211
2020-10-19,3426.919921875,11478.8798828125,93.43000030517578,1906.4000244140625,29.18000030517578
2020-10-20,3443.1201171875,11516.490234375,93.06999969482422,1910.4000244140625,29.350000381469727
2020-10-21,3435.56005859375,11484.6904296875,92.61000061035156,1924.5999755859375,28.649999618530273
2020-10-22,3453.489990234375,11506.009765625,92.94999694824219,1901.0999755859375,28.110000610351562
2020-10-23,3465.389892578125,11548.2802734375,92.7699966430664,1902.0,27.549999237060547
2020-10-26,3400.969970703125,11358.9404296875,93.05000305175781,1902.699951171875,32.459999084472656
2020-10-27,3390.679931640625,11431.349609375,92.94000244140625,1908.800048828125,33.349998474121094
2020-10-28,3271.030029296875,11004.8701171875,93.41000366210938,1876.199951171875,40.279998779296875
2020-10-29,3310.110107421875,11185.58984375,93.95999908447266,1865.5999755859375,37.59000015258789
2020-10-30,3269.9599609375,10911.58984375,94.04000091552734,1877.4000244140625,38.02000045776367
2020-11-02,3310.239990234375,10957.6103515625,94.05000305175781,1890.4000244140625,37.130001068115234
2020-11-03,3369.159912109375,11160.5703125,93.55000305175781,1908.5,35.54999923706055
2020-11-04,3443.43994140625,11590.7802734375,93.41000366210938,1894.5999755859375,29.56999969482422
2020-11-05,3510.449951171875,11890.9296875,92.52999877929688,1945.300048828125,27.579999923706055
2020-11-06,3509.43994140625,11895.23046875,92.2300033569336,1950.300048828125,24.860000610351562
2020-11-09,3550.5,11713.7802734375,92.7300033569336,1853.199951171875,25.75
2020-11-10,3545.530029296875,11553.8603515625,92.75,1875.4000244140625,24.799999237060547
2020-11-11,3572.659912109375,11786.4296875,93.04000091552734,1860.699951171875,23.450000762939453
2020-11-12,3537.010009765625,11709.58984375,92.95999908447266,1872.5999755859375,25.350000381469727
2020-11-13,3585.14990234375,11829.2900390625,92.76000213623047,1885.699951171875,23.100000381469727
2020-11-16,3626.909912109375,11924.1298828125,92.56999969482422,1887.300048828125,22.450000762939453
2020-11-17,3609.530029296875,11899.33984375,92.41999816894531,1884.5,22.709999084472656
2020-11-18,3567.7900390625,11801.599609375,92.31999969482422,1873.5,23.84000015258789
2020-11-19,3581.8701171875,11904.7099609375,92.29000091552734,1861.0999755859375,23.110000610351562
2020-11-20,3557.5400390625,11854.9697265625,92.38999938964844,1872.5999755859375,23.700000762939453
2020-11-23,3577.590087890625,11880.6298828125,92.51000213623047,1837.800048828125,22.65999984741211
2020-11-24,3635.409912109375,12036.7900390625,92.2300033569336,1804.800048828125,21.639999389648438
2020-11-25,3629.64990234375,12094.400390625,91.98999786376953,1805.699951171875,21.25
2020-11-27,3638.35009765625,12205.849609375,91.79000091552734,1781.9000244140625,20.84000015258789
2020-11-30,3621.6298828125,12198.740234375,91.87000274658203,1775.699951171875,20.56999969482422
2020-12-01,3662.449951171875,12355.1103515625,91.30999755859375,1814.0999755859375,20.770000457763672
2020-12-02,3669.010009765625,12349.3701171875,91.12000274658203,1825.699951171875,21.170000076293945
2020-12-03,3666.719970703125,12377.1796875,90.70999908447266,1836.800048828125,21.280000686645508
2020-12-04,3699.1201171875,12464.23046875,90.69999694824219,1835.9000244140625,20.790000915527344
2020-12-07,3691.9599609375,12519.9501953125,90.79000091552734,1861.800048828125,21.299999237060547
2020-12-08,3702.25,12582.76953125,90.97000122070312,1870.800048828125,20.68000030517578
2020-12-09,3672.820068359375,12338.9501953125,91.08999633789062,1834.5999755859375,22.270000457763672
2020-12-10,3668.10009765625,12405.8095703125,90.79000091552734,1833.5999755859375,22.520000457763672
2020-12-11,3663.4599609375,12377.8701171875,90.9800033569336,1839.800048828125,23.309999465942383
2020-12-14,3647.489990234375,12440.0400390625,90.70999908447266,1828.699951171875,24.719999313354492
2020-12-15,3694.6201171875,12595.0595703125,90.47000122070312,1852.300048828125,22.889999389648438
2020-12-16,3701.169921875,12658.1904296875,90.44999694824219,1856.0999755859375,22.5
2020-12-17,3722.47998046875,12764.75,89.81999969482422,1887.199951171875,21.93000030517578
2020-12-18,3709.409912109375,12755.6396484375,90.0199966430664,1885.699951171875,21.56999969482422
2020-12-21,3694.919921875,12742.51953125,90.04000091552734,1879.199951171875,25.15999984741211
2020-12-22,3687.260009765625,12807.919921875,90.6500015258789,1866.5999755859375,24.229999542236328
2020-12-23,3690.010009765625,12771.1103515625,90.41000366210938,1874.699951171875,23.309999465942383
2020-12-24,3703.06005859375,12804.73046875,90.33000183105469,1879.9000244140625,21.530000686645508
2020-12-28,3735.360107421875,12899.419921875,90.33999633789062,1877.199951171875,21.700000762939453
2020-12-29,3727.0400390625,12850.2197265625,90.01000213623047,1879.699951171875,23.079999923706055
2020-12-30,3732.0400390625,12870.0,89.62999725341797,1891.0,22.770000457763672
2020-12-31,3756.070068359375,12888.2802734375,89.94000244140625,1893.0999755859375,22.75
2021-01-04,3700.64990234375,12698.4501953125,89.87999725341797,1944.699951171875,26.969999313354492
2021-01-05,3726.860107421875,12818.9599609375,89.44000244140625,1952.699951171875,25.34000015258789
2021-01-06,3748.139892578125,12740.7900390625,89.52999877929688,1906.9000244140625,25.06999969482422
2021-01-07,3803.7900390625,13067.48046875,89.83000183105469,1912.300048828125,22.3700008392334
2021-01-08,3824.679931640625,13201.98046875,90.0999984741211,1834.0999755859375,21.559999465942383
2021-01-11,3799.610107421875,13036.4296875,90.54000091552734,1849.5999755859375,24.079999923706055
2021-01-12,3801.18994140625,13072.4296875,90.05000305175781,1842.9000244140625,23.329999923706055
2021-01-13,3809.840087890625,13128.9501953125,90.31999969482422,1853.5999755859375,22.209999084472656
2021-01-14,3795.5400390625,13112.6396484375,90.23999786376953,1850.300048828125,23.25
2021-01-15,3768.25,12998.5,90.77999877929688,1829.300048828125,24.34000015258789
2021-01-19,3798.909912109375,13197.1796875,90.5,1839.5,23.239999771118164
2021-01-20,3851.85009765625,13457.25,90.47000122070312,1865.9000244140625,21.579999923706055
2021-01-21,3853.070068359375,13530.91015625,90.12999725341797,1865.300048828125,21.31999969482422
2021-01-22,3841.469970703125,13543.0595703125,90.23999786376953,1855.699951171875,21.90999984741211
2021-01-25,3855.360107421875,13635.990234375,90.38999938964844,1854.9000244140625,23.190000534057617
2021-01-26,3849.6201171875,13626.0595703125,90.16999816894531,1850.699951171875,23.020000457763672
2021-01-27,3750.77001953125,13270.599609375,90.6500015258789,1844.9000244140625,37.209999084472656
2021-01-28,3787.3798828125,13337.16015625,90.45999908447266,1837.9000244140625,30.209999084472656
2021-01-29,3714.239990234375,13070.6904296875,90.58000183105469,1847.300048828125,33.09000015258789
2021-02-01,3773.860107421875,13403.3896484375,91.0199966430664,1860.800048828125,30.239999771118164
2021-02-02,3826.31005859375,13612.7802734375,91.19999694824219,1830.5,25.559999465942383
2021-02-03,3830.169921875,13610.5400390625,91.12000274658203,1832.199951171875,22.90999984741211
2021-02-04,3871.739990234375,13777.740234375,91.52999877929688,1788.9000244140625,21.770000457763672
2021-02-05,3886.830078125,13856.2998046875,91.04000091552734,1810.9000244140625,20.8700008392334
2021-02-08,3915.590087890625,13987.6396484375,90.93000030517578,1831.9000244140625,21.239999771118164
2021-02-09,3911.22998046875,14007.7001953125,90.44000244140625,1835.300048828125,21.6299991607666
2021-02-10,3909.8798828125,13972.5302734375,90.37000274658203,1840.5999755859375,21.989999771118164
2021-02-11,3916.3798828125,14025.76953125,90.41999816894531,1824.9000244140625,21.25
2021-02-12,3934.830078125,14095.4697265625,90.4800033569336,1821.5999755859375,19.969999313354492
2021-02-16,3932.590087890625,14047.5,90.51000213623047,1797.199951171875,21.459999084472656
2021-02-17,3931.330078125,13965.490234375,90.94999694824219,1771.0999755859375,21.5
2021-02-18,3913.969970703125,13865.3603515625,90.58999633789062,1773.4000244140625,22.489999771118164
2021-02-19,3906.7099609375,13874.4599609375,90.36000061035156,1775.800048828125,22.049999237060547
2021-02-22,3876.5,13533.0498046875,90.01000213623047,1806.699951171875,23.450000762939453
2021-02-23,3881.3701171875,13465.2001953125,90.16999816894531,1804.4000244140625,23.110000610351562
2021-02-24,3925.429931640625,13597.9697265625,90.18000030517578,1796.4000244140625,21.34000015258789
2021-02-25,3829.340087890625,13119.4296875,90.12999725341797,1774.4000244140625,28.889999389648438
2021-02-26,3811.14990234375,13192.349609375,90.93000030517578,1728.0999755859375,27.950000762939453
2021-03-01,3901.820068359375,13588.830078125,91.04000091552734,1722.5,23.350000381469727
2021-03-02,3870.2900390625,13358.7900390625,90.79000091552734,1733.0999755859375,24.100000381469727
2021-03-03,3819.719970703125,12997.75,90.94999694824219,1715.300048828125,26.670000076293945
2021-03-04,3768.469970703125,12723.4697265625,91.62999725341797,1700.199951171875,28.56999969482422
2021-03-05,3841.93994140625,12920.150390625,91.9800033569336,1698.0,24.65999984741211
2021-03-08,3821.35009765625,12609.16015625,92.30999755859375,1677.699951171875,25.469999313354492
2021-03-09,3875.43994140625,13073.8203125,91.95999908447266,1716.5999755859375,24.030000686645508
2021-03-10,3898.81005859375,13068.830078125,91.79000091552734,1721.5,22.559999465942383
2021-03-11,3939.340087890625,13398.669921875,91.41999816894531,1722.300048828125,21.90999984741211
2021-03-12,3943.340087890625,13319.8603515625,91.68000030517578,1719.5,20.690000534057617
2021-03-15,3968.93994140625,13459.7099609375,91.83000183105469,1728.9000244140625,20.030000686645508
2021-03-16,3962.7099609375,13471.5703125,91.87000274658203,1730.5999755859375,19.790000915527344
